,Name,State,C,act_fn,attention_dir,attn_coeff,batch_size,d_model,diff_vocab,epoch,eqn_sign,frac,func,funcs,lr,n_heads,n_layers,name,runid,weight_decay,best_test_accuracy,best_train_accuracy,distance_irrelevance,generalization_delay1,generalization_delay2,generalization_gap,mean_std_row,med_std_row,parameter_norm,std_mean_col,std_med_col,training_accuracy,training_loss,validation_accuracy,validation_loss,gradient_sim,circularity
3513,defiant-holosuite-4330,finished,59,ReLU,casual,0.010266661,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,wwc9ic74xe,2,1,1,0.949370539,63.34669982,63.37749632,0,0.067597791,0.068214488,18.34967654,0.055038577,0.052869276,1,0.015844161,1,0.018699143,0.890480024,0.887377025
3514,empathic-picard-4329,finished,59,ReLU,casual,0.003062264,3481,128,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,yi7ka63k6v,2,1,1,0.815759828,55.84053123,55.84053123,0,0.157589033,0.155871593,24.26229302,0.091810408,0.09364621,1,1.54E-07,1,1.75E-05,0.993364497,0.895538697
3515,romulan-data-4328,finished,59,ReLU,casual,0.671074117,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,g6jolslhup,2,1,1,0.899300082,50.39321371,50.42469922,0,0.10723395,0.099680624,21.59350099,0.067055917,0.077629177,1,0.096479335,0.997130573,0.122428326,0.544388177,0.491217988
3516,bajoran-farpoint-4327,finished,59,ReLU,casual,0.93355631,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,odzdmi5sjn,2,1,1,0.943776651,93.06848187,93.07833733,0,0.088466838,0.086978755,27.93772618,0.052873805,0.052178812,1,2.11E-06,1,4.65E-06,0.754670672,0.830865805
3517,bajoran-data-4326,finished,59,ReLU,casual,0.753189302,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,vao49c5exe,2,0.998565257,1,0.974143245,299.2307268,270.5519628,0.001434743,0.042695605,0.02843509,25.74110246,0.016816018,0.016880374,1,1.62E-07,0.994261146,0.117974096,0.908782838,0.399476704
3518,ensign-directive-4325,finished,59,ReLU,casual,0.875268028,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,vcs42gkvjm,2,1,1,0.334992567,59.83736884,59.83736884,0,0.193500449,0.191909696,19.07944783,0.184835744,0.184714919,1,5.63E-08,1,5.12E-05,0.954948093,0.86566676
3519,emissary-picard-4324,finished,59,ReLU,casual,0.890335649,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,ikd6fg7n9e,2,1,1,0.967187326,94.47570359,94.49560002,0,0.055391303,0.05336965,21.93236752,0.039052169,0.037895315,1,0.000357189,1,0.000470208,0.536322128,0.990024151
3520,trill-janeway-4323,finished,59,ReLU,casual,0.627290347,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,aa9tk7kxbi,2,1,1,0.571291717,40.33261654,40.36498793,0,0.158581299,0.154330245,23.86630608,0.13541268,0.136029837,1,1.29E-07,1,1.80E-07,0.724650419,0.998752382
3521,hirogen-seven-4322,finished,59,ReLU,casual,0.829897061,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,2vdzjtlfo9,2,1,1,0.763747932,41.41672682,41.41672682,0,0.116657677,0.116414271,25.17983771,0.079071938,0.079515282,1,1.47E-07,1,2.33E-07,0.787185894,0.770828885
3522,empathic-maquis-4321,finished,59,ReLU,casual,0.725832797,3481,128,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,uj8c88audf,2,1,1,0.786732217,85.09086013,85.09086013,0,0.123380892,0.125029764,23.7828009,0.071741807,0.072822562,1,1.29E-07,1,1.83E-07,0.958585228,0.950641351
3523,prime-space-4320,finished,59,ReLU,casual,0.487609803,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,lmp6qb9yy8,2,1,1,0.878495972,78.90475256,78.90475256,0,0.110156195,0.110829156,30.25087666,0.072438,0.066883279,1,0.000139751,1,0.000237903,0.971974478,0.643389303
3524,jem-hadar-queen-4319,finished,59,ReLU,casual,0.949743813,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,e26mhlw9l9,2,1,1,0.779941084,316.9974685,317.0385806,0,0.138021967,0.139242143,25.65202761,0.101990013,0.107334925,1,1.52E-07,1,2.45E-07,0.967284399,0.497858866
3525,crusher-daedalus-4318,finished,59,ReLU,casual,0.980250619,3481,128,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,3m86lj3xne,2,1,1,0.980152128,65.83005754,65.88757262,0,0.06639112,0.060442156,22.42288555,0.035826089,0.03439415,1,0.060074842,1,0.065459008,0.4109799,0.901145983
3526,doctor-tanagra-4317,finished,59,ReLU,casual,0.097327113,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,g4jxituc8l,2,1,1,0.353576058,50.62267836,50.64151371,0,0.200316014,0.200622988,24.82079732,0.188591531,0.189489241,1,1.57E-07,1,7.37E-07,0.990492993,0.821100549
3527,ensign-voyager-4316,finished,59,ReLU,casual,0.900940765,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,5x5ytl5ath,2,1,1,0.970672891,191.5866591,191.611289,0,0.097209934,0.091368628,26.383455,0.035514788,0.037805753,1,1.71E-05,1,3.62E-05,0.442774292,0.37821896
3528,klingon-voyager-4315,finished,59,ReLU,casual,0.381739991,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,88kbc37qi5,2,1,1,0.200459644,50.48915583,50.48915583,0,0.190959874,0.191707184,23.90814231,0.187443343,0.186227848,1,1.40E-07,1,2.01E-07,0.993737052,0.999130496
3529,ferengi-picard-4314,finished,59,ReLU,casual,0.585162401,3481,128,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,584m5u3yci,2,1,1,0.301878849,56.78817779,56.81026237,0,0.19273413,0.196040408,21.74826013,0.188775263,0.188769794,1,5.38E-07,1,2.14E-06,0.968526859,0.639342196
3530,xindi-directive-4313,finished,59,ReLU,casual,0.208540205,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,35ouz9azr1,2,1,1,0.148833087,32.25731753,32.26083115,0,0.225592049,0.226093964,23.79098513,0.22364501,0.223544117,1,1.41E-07,1,1.99E-07,0.994707726,0.98257982
3531,hirogen-quark-4312,finished,59,ReLU,casual,0.206360092,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,zetgfmebtq,2,1,1,0.965530104,66.11979603,66.15719615,0,0.05830084,0.056187387,17.05828936,0.048632563,0.040797353,1,4.29E-08,1,2.33E-07,0.994535251,0.980908452
3532,doctor-nimoy-4311,finished,59,ReLU,casual,0.506951806,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,8hbtmwt23p,2,1,1,0.774221051,42.52058952,42.52058952,0,0.105432724,0.097428896,24.64302711,0.055628605,0.036616161,1,1.51E-07,0.998565257,0.032821278,0.99115079,0.785697059
3533,bajoran-blood-wine-4310,finished,59,ReLU,casual,0.198457511,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,52yh3z3brs,2,1,1,0.893802775,59.99069623,59.99696385,0,0.103215786,0.102674898,16.93679954,0.08639335,0.092990797,1,4.07E-08,1,6.69E-08,0.996215152,0.980808799
3534,trill-t-pol-4309,finished,59,ReLU,casual,0.741057755,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,3imdw3i55o,2,1,1,0.655663661,50.33048602,50.35572504,0,0.132773538,0.129047141,24.04573176,0.101624888,0.102683304,1,1.33E-07,1,1.82E-07,0.647823253,0.998594156
3535,doctor-think-tank-4308,finished,59,ReLU,casual,0.151586727,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,3elndxlux7,2,1,1,0.344338478,48.38783739,48.38783739,0,0.191541927,0.191074189,23.94338057,0.18094304,0.181402042,1,1.42E-07,1,2.73E-07,0.991172504,0.994691708
3536,ensign-dukat-4307,finished,59,ReLU,casual,0.541213282,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,blwi3dma97,2,1,1,0.654744278,55.88982368,55.88982368,0,0.12154639,0.120256559,25.13307573,0.096280539,0.099126148,1,1.60E-07,1,3.78E-07,0.992829126,0.915783681
3537,trill-think-tank-4306,finished,59,ReLU,casual,0.785202834,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,8hrjgbn8qh,2,1,1,0.920061086,70.47843572,70.49412282,0,0.115726075,0.117058724,18.72353373,0.053450629,0.056227405,1,0.001014549,1,0.001175804,0.493045637,0.878135333
3538,ferengi-data-4305,finished,59,ReLU,casual,0.936498638,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,kqwhvkn65h,2,1,1,0.939012747,65.35845011,65.35845011,0,0.087151781,0.080549056,18.97882983,0.051975811,0.054651152,1,0.009340941,1,0.011825568,0.703220937,0.973988996
3539,jem-hadar-first-contact-4304,finished,59,ReLU,casual,0.949408773,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,zmw4k3m7u8,2,1,1,0.95807246,63.79460966,63.80990045,0,0.077743262,0.073505882,23.57615865,0.034355199,0.034872242,1,0.014517152,1,0.016665662,0.298891379,0.779910804
3540,nagus-q-4303,finished,59,ReLU,casual,0.836353933,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,5fpuh3c1uy,2,0.992826402,1,0.942821924,336.2172203,192.9872776,0.007173598,0.069952336,0.064631371,25.82703491,0.02956139,0.020592477,1,1.51E-07,0.992826402,0.225233208,0.943631811,0.442873941
3541,crusher-sicko-4302,finished,59,ReLU,casual,0.781529506,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,1nofdo8yzo,2,1,1,0.991131473,217.5141711,217.5358882,0,0.053208766,0.052097348,24.77788747,0.023817252,0.02633232,1,2.53E-05,1,6.39E-05,0.917697648,0.464350386
3542,jem-hadar-tuvix-4301,finished,59,ReLU,casual,0.242280744,3481,128,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,46x1m4qghk,2,1,1,0.322335404,201.0000036,201.0901915,0,0.163961606,0.164498946,25.06044437,0.157812698,0.156927909,1,1.58E-07,1,3.26E-07,0.997003694,0.53122787
3543,andorian-farpoint-4300,finished,59,ReLU,casual,0.027427021,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,paeumhsnyb,2,1,1,0.989202535,83.79084271,83.7989125,0,0.041073527,0.039359495,21.15429986,0.029140941,0.035668385,1,0.009262675,0.997130573,0.01944034,0.737620799,0.991115016
3544,jem-hadar-cube-4299,finished,59,ReLU,casual,0.344484918,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,5yfq9evoyt,2,1,1,0.704445978,49.61482714,49.64937226,0,0.149184275,0.146265353,24.54591185,0.105496775,0.100620552,1,1.53E-07,1,9.03E-07,0.993163142,0.849236168
3545,bajoran-spot-4298,finished,59,ReLU,casual,0.377490572,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,j44c3mmp9w,2,1,1,0.885620212,108.5602488,108.5792182,0,0.090817468,0.089431483,15.80014205,0.069833913,0.06815784,1,0.01208022,0.994261146,0.030424146,0.991191982,0.478136316
3546,dax-roddenberry-4297,finished,59,ReLU,casual,0.583312081,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,gy7r2wtkxa,2,1,1,0.858026599,74.41112929,74.41319789,0,0.106764459,0.103473624,22.77939737,0.091761567,0.096685725,1,0.003696413,1,0.004512478,0.877907181,0.993950505
3547,ferengi-seven-4296,finished,59,ReLU,casual,0.066713957,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,19c5n8bi2m,2,1,1,0.269136711,42.7138498,42.7138498,0,0.174315428,0.175003253,23.50255518,0.168352734,0.168162733,1,1.33E-07,1,2.10E-07,0.991464328,0.924226585
3548,jem-hadar-t-pol-4295,finished,59,ReLU,casual,0.224190607,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,l83zq73dey,2,1,1,0.876971583,72.06638519,72.07063369,0,0.097302775,0.073986666,19.81461212,0.061329061,0.049929456,0.998203993,0.42118002,0.994261146,0.443226661,0.954883538,0.972482661
3549,final-q-4294,finished,59,ReLU,casual,0.639419146,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,2qpdzhb59i,2,1,1,0.956241755,80.48954242,80.48954242,0,0.072172118,0.071032877,22.79599524,0.049680599,0.048742305,1,0.043860749,1,0.060287229,0.658661274,0.993795185
3550,engineer-cube-4293,finished,59,ReLU,casual,0.404989207,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,wgjkn6lay3,2,1,1,0.214479911,48.42966583,48.42966583,0,0.179490082,0.17998635,23.71170345,0.175544007,0.175546789,1,1.38E-07,1,1.95E-07,0.993554945,0.733777715
3551,dax-holosuite-4292,finished,59,ReLU,casual,0.191915211,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,yy7v189oo1,2,1,1,0.990569226,90.61537442,90.61537442,0,0.045808955,0.044369448,14.91051945,0.022938548,0.027941951,1,0.052893789,1,0.064789654,0.992504638,0.773605923
3552,hirogen-picard-4291,finished,59,ReLU,casual,0.517992356,3481,128,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,of45morzuc,2,1,1,0.564727972,301.2839466,301.2846403,0,0.154576842,0.134860768,25.63513285,0.139841575,0.134376264,1,1.69E-07,1,4.02E-07,0.99743967,0.532371808
3553,andorian-janeway-4290,finished,59,ReLU,casual,0.786484037,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,pvbczbgg1x,2,1,1,0.734239224,60.2390171,60.24183706,0,0.096158343,0.083073728,18.25859672,0.062458371,0.055673858,1,4.82E-08,1,1.10E-07,0.959601841,0.892487124
3554,ferengi-data-4289,finished,59,ReLU,casual,0.61638305,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,w4wcigxuh9,2,1,1,0.241290593,68.4079814,68.4079814,0,0.20617801,0.205473012,15.45310574,0.203415131,0.204279644,1,2.78E-08,1,3.71E-08,0.998615375,0.902725978
3555,ferengi-queen-4288,finished,59,ReLU,casual,0.620523376,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,hibhfhnwun,2,1,1,0.886804206,59.13604493,59.16627971,0,0.093066254,0.089334472,25.67848729,0.066558128,0.068844271,1,0.034330451,1,0.040517254,0.916176223,0.73900212
3556,engineer-dominion-4287,finished,59,ReLU,casual,0.146325591,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,8atrykdfxp,2,1,1,0.986673053,120.7528672,120.7796255,0,0.03686104,0.036914694,21.19519408,0.026569845,0.027703045,1,5.04E-07,1,4.22E-06,0.924613411,0.347759758
3557,ferengi-unimatrix-4286,finished,59,ReLU,casual,0.846880573,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,5gf9xsum8u,2,1,1,0.737468295,69.13701459,69.13701459,0,0.133559021,0.130947367,25.205822,0.09443869,0.094579012,1,1.48E-07,1,2.42E-07,0.769331057,0.806181745
3558,defiant-tribble-4285,finished,59,ReLU,casual,0.129085495,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,erqvg99wwr,2,1,1,0.166949301,72.01782438,72.01782438,0,0.233328411,0.233064162,15.86906275,0.231669292,0.232285095,1,3.40E-08,1,4.57E-08,0.996907753,0.99632498
3559,bajoran-frontier-4284,finished,59,ReLU,casual,0.108832757,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,mbnyizgsqv,2,1,1,0.150426737,42.61236278,42.61236278,0,0.184722211,0.18430108,24.00678535,0.183047985,0.182052901,1,1.43E-07,1,2.17E-07,0.994843703,0.99982732
3560,cardassian-sicko-4283,finished,59,ReLU,casual,0.776788212,3481,128,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,preqwq7wx6,2,1,1,0.9911112,55.13094191,55.16473358,0,0.06608384,0.054572684,19.0348648,0.028414165,0.023979957,0.994612038,0.488606403,0.994261146,0.505022266,0.505565557,0.918640438
3561,andorian-blood-wine-4282,finished,59,ReLU,casual,0.667473256,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,dwp6akfata,2,1,1,0.548028904,70.2040114,70.2675957,0,0.157279544,0.158338788,24.99024185,0.132455124,0.132902135,1,1.49E-07,1,2.45E-07,0.942492953,0.90496069
3562,borg-q-4281,finished,59,ReLU,casual,0.669804749,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,qj5bcr6l7q,2,1,1,0.574506045,51.29892215,51.30521451,0,0.139250211,0.139277464,25.10849646,0.114906768,0.116297101,1,1.47E-07,1,2.35E-07,0.909872234,0.993874169
3563,engineer-maquis-4280,finished,59,ReLU,casual,0.186523591,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,w253tnyiyv,2,1,1,0.963967943,90.27894452,90.30313894,0,0.062013732,0.061567065,20.62811281,0.042716755,0.049912438,1,3.89E-08,1,6.09E-08,0.858173292,0.594569559
3564,defiant-cube-4279,finished,59,ReLU,casual,0.352868651,3481,128,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,gotsp14p9b,2,1,1,0.989046593,234.54796,234.54796,0,0.044212796,0.040078813,24.30203518,0.024146048,0.036947793,1,0.038870833,0.949784815,0.151717841,0.646207212,0.487385546
3565,andorian-blood-wine-4278,finished,59,ReLU,casual,0.872634669,3481,128,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,thng9h6wh1,2,1,1,0.740089449,40.43666175,40.43666175,0,0.157954661,0.157378246,25.65472479,0.125993471,0.124477518,1,1.57E-07,1,2.30E-07,0.974786309,0.994457677
3566,futile-picard-4277,finished,59,ReLU,casual,0.529643807,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,7nn6kpblvo,2,1,1,0.983965479,83.65473487,83.73039369,0,0.087487507,0.081945502,17.79197366,0.01676801,0.020383327,0.293462634,2.52953461,0.243902445,2.557006338,0.92960666,0.56970048
3567,klingon-sicko-4276,finished,59,ReLU,casual,0.999627455,3481,128,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,fys6ndgwkc,2,1,1,0.832957867,116.322289,116.322289,0,0.126470786,0.127735964,25.95214002,0.079780018,0.076385297,1,1.57E-07,1,2.46E-07,0.275163944,0.5113068
3568,engineer-canamar-4275,finished,59,ReLU,casual,0.173066219,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,q6n7h4ngwh,2,1,1,0.21535561,42.52538444,42.54313395,0,0.217694337,0.218099063,23.68673679,0.214307165,0.214759154,1,1.39E-07,1,2.07E-07,0.993380111,0.962188714
3569,klingon-seven-4274,finished,59,ReLU,casual,0.360567798,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,439kzawl16,2,1,1,0.609088731,81.88961151,81.93558492,0,0.151361109,0.152791553,13.38471844,0.149018541,0.153193506,1,1.78E-08,1,2.32E-08,0.997924899,0.996740945
3570,prime-holosuite-4273,finished,59,ReLU,casual,0.057986074,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,ykkgsil5d3,2,1,1,0.181747659,46.52108573,46.5425014,0,0.180779693,0.180987815,15.11654712,0.179183156,0.179176549,1,3.22E-08,1,4.77E-08,0.998967279,0.488321759
3571,nemesis-dukat-4272,finished,59,ReLU,casual,0.149179002,3481,128,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,w9uymgiwij,2,1,1,0.972825932,106.7134522,106.7355739,0,0.056660625,0.054651277,19.8865654,0.044261912,0.043455828,1,2.43E-06,1,1.20E-05,0.897592595,0.46176002
3572,empathic-data-4271,finished,59,ReLU,casual,0.776361918,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,juxdbwv2j8,2,1,1,0.758594213,47.12919725,47.16520184,0,0.116882016,0.114995438,23.96590755,0.083969444,0.082837323,1,1.32E-07,1,2.39E-07,0.578997818,0.99774502
3573,final-t-pol-4270,finished,59,ReLU,casual,0.98367316,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,aho317m1s2,2,1,1,0.917585819,37.60020408,37.60368266,0,0.093588003,0.091598473,25.29048022,0.054716251,0.052983006,1,1.50E-07,1,2.06E-07,0.541539146,0.945155506
3574,xindi-q-4269,finished,59,ReLU,casual,0.975261805,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,dhg3uetqnx,2,1,1,0.870242228,64.1102333,64.13761305,0,0.138664946,0.137108274,26.29801688,0.082030727,0.094579626,1,0.041964527,1,0.053899967,0.227689688,0.974751942
3575,prime-spot-4268,finished,59,ReLU,casual,0.757236543,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,pkmc4s9avj,2,1,1,0.742431596,47.21468815,47.21468815,0,0.135730704,0.134513521,27.11994442,0.091970083,0.09294862,1,1.88E-07,1,3.67E-06,0.955492771,0.949608794
3576,romulan-bird-of-prey-4267,finished,59,ReLU,casual,0.84758065,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,q3sgz7hmcz,2,1,1,0.840531127,59.44984862,59.45195432,0,0.132830148,0.12345407,24.86746609,0.070995747,0.07187986,1,1.44E-07,1,2.31E-07,0.685290914,0.995364737
3577,cardassian-queen-4266,finished,59,ReLU,casual,0.155601089,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,8ioeail777,2,1,1,0.953743006,54.71322869,54.74753005,0,0.062632425,0.061169132,16.63628052,0.051292337,0.053711832,1,4.09E-08,1,3.10E-07,0.991694967,0.841940399
3578,andorian-holosuite-4265,finished,59,ReLU,casual,0.868496082,3481,128,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,xt6kfm9gqt,2,1,1,0.736595898,49.70733411,49.70872142,0,0.127568895,0.128091009,24.10219185,0.095102447,0.092542687,1,1.35E-07,1,2.11E-07,0.972624604,0.994461679
3579,emissary-quark-4264,finished,59,ReLU,casual,0.948782329,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,derae6wyvg,2,1,1,0.758313984,51.94901034,51.96966846,0,0.132541002,0.130604961,26.81838496,0.110137373,0.105191428,1,0.003939141,1,0.005424149,0.859534814,0.788047924
3580,ensign-blood-wine-4263,finished,59,ReLU,casual,0.501127695,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,amtog5yevj,2,1,1,0.944488412,44.55115363,44.55115363,0,0.081043479,0.082267648,25.0656421,0.065871326,0.078754001,1,1.57E-07,1,2.78E-07,0.993243455,0.992028989
3581,jem-hadar-cube-4262,finished,59,ReLU,casual,0.995256466,3481,128,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,4bvx994s2k,2,1,1,0.923057698,145.0930958,145.0973814,0,0.08146881,0.074143735,21.78961924,0.073144777,0.067164678,0.867097676,0.772306784,0.856527984,0.793045333,0.984804397,0.483094769
3582,changeling-voyager-4261,finished,59,ReLU,casual,0.457875665,3481,128,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,kjo6ehnxx3,2,1,1,0.990664976,233.6445423,233.6445423,0,0.038736891,0.038380493,26.94735442,0.02359614,0.02896497,1,3.54E-06,1,0.000306035,0.569087968,0.516123528
3583,trill-sicko-4260,finished,59,ReLU,casual,0.481932728,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,k3r83w9nsn,2,1,1,0.906038566,57.95475629,57.95475629,0,0.096780506,0.09812044,15.1014984,0.092593101,0.090953539,1,2.67E-08,1,4.52E-08,0.998843113,0.982775168
3584,nagus-spot-4259,finished,59,ReLU,casual,0.374103287,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,x2lzw6c9n3,2,1,1,0.3370975,50.2259196,50.24406542,0,0.182341724,0.183069188,24.07640548,0.17427407,0.173835462,1,1.44E-07,1,2.08E-07,0.993575674,0.982512671
3585,nemesis-t-pol-4258,finished,59,ReLU,casual,0.870129866,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,v1outyqjmc,2,1,1,0.946386479,44.93799076,44.96176002,0,0.093205541,0.09102366,32.07081511,0.050241581,0.056176423,1,0.000769495,1,0.002770203,0.630521798,0.726393298
